This is a test battery for tadmiss ran at 19-03-2024
Test description: Running brute force parallel (adjacency list)
Computational environment:  Common KVM processor with 4 GB of RAM running in Current operational system information: posix.uname_result(sysname='Linux', nodename='labic-vm-test', release='5.15.0-100-generic', version='#110-Ubuntu SMP Wed Feb 7 13:27:48 UTC 2024', machine='x86_64')
Original binary file name: app_BF-ADJACENCY
Default arguments given: " "
Default number of independent runs: 1 -- Default timelimit in seconds for each run: 21600 -- Default starting seed: 0
Amount of instances in this test battery: 206
Details about each failed run, overriden arguments, or repeated instances should be seen in the respective log file. You may also use the original json archived here for this same purpose.

+---------------------------+----------------------+-----------------------+------------------------------------------+---------------------------------------+---------+--------+-------------+-------------+
|       Instance Name       |        Subdir        | #Successes/#TotalRuns | Avg running time (s) (MIN/MAX) [std_dev] | Avg stretch index (MIN/MAX) [std_dev] | #Vertex | #Edges | Lower Bound | Total trees |
| !+jupiter/graph_3106.txt | jupiter/graph_3106/ |          1/1          |      24.1007 (24.1007/24.1007) [0]       |              2 (2/2) [0]              |    12   |   35   |      2      |   10980024  |
| !+jupiter/graph_3110.txt | jupiter/graph_3110/ |          1/1          |        33.593 (33.593/33.593) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   11748251  |
| !+jupiter/graph_3116.txt | jupiter/graph_3116/ |          1/1          |        68.451 (68.451/68.451) [0]        |              3 (3/3) [0]              |    12   |   35   |      2      |   18904184  |
| !+jupiter/graph_3127.txt | jupiter/graph_3127/ |          1/1          |      0.18704 (0.18704/0.18704) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    100536   |
| !+jupiter/graph_3138.txt | jupiter/graph_3138/ |          1/1          |      25.3551 (25.3551/25.3551) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   7707099   |
| !+jupiter/graph_3147.txt | jupiter/graph_3147/ |          1/1          |      2.59065 (2.59065/2.59065) [0]       |              3 (3/3) [0]              |    12   |   33   |      3      |   1559457   |
| !+jupiter/graph_3157.txt | jupiter/graph_3157/ |          1/1          |     0.168161 (0.168161/0.168161) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    97269    |
| !+jupiter/graph_3176.txt | jupiter/graph_3176/ |          1/1          |      44.9221 (44.9221/44.9221) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   16479845  |
| !+jupiter/graph_3184.txt | jupiter/graph_3184/ |          1/1          |      37.6504 (37.6504/37.6504) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   9677088   |
| !+jupiter/graph_3185.txt | jupiter/graph_3185/ |          1/1          |     0.220464 (0.220464/0.220464) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    120575   |
| !+jupiter/graph_3187.txt | jupiter/graph_3187/ |          1/1          |      43.6747 (43.6747/43.6747) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   17504240  |
| !+jupiter/graph_3189.txt | jupiter/graph_3189/ |          1/1          |      33.6759 (33.6759/33.6759) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   13171113  |
| !+jupiter/graph_3192.txt | jupiter/graph_3192/ |          1/1          |        1.3106 (1.3106/1.3106) [0]        |              3 (3/3) [0]              |    12   |   36   |      3      |    733241   |
| !+jupiter/graph_3203.txt | jupiter/graph_3203/ |          1/1          |      3.21533 (3.21533/3.21533) [0]       |              3 (3/3) [0]              |    12   |   33   |      3      |   1832242   |
| !+jupiter/graph_3225.txt | jupiter/graph_3225/ |          1/1          |      24.5738 (24.5738/24.5738) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8827245   |
| !+jupiter/graph_3227.txt | jupiter/graph_3227/ |          1/1          |        25.559 (25.559/25.559) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   9287424   |
| !+jupiter/graph_3230.txt | jupiter/graph_3230/ |          1/1          |      54.2711 (54.2711/54.2711) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   17891890  |
| !+jupiter/graph_3241.txt | jupiter/graph_3241/ |          1/1          |      9.37703 (9.37703/9.37703) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   4559489   |
| !+jupiter/graph_3244.txt | jupiter/graph_3244/ |          1/1          |      22.3952 (22.3952/22.3952) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   10052234  |
| !+jupiter/graph_3252.txt | jupiter/graph_3252/ |          1/1          |     0.004043 (0.004043/0.004043) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |     1467    |
| !+jupiter/graph_3259.txt | jupiter/graph_3259/ |          1/1          |      106.864 (106.864/106.864) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   27614400  |
| !+jupiter/graph_3296.txt | jupiter/graph_3296/ |          1/1          |      20.2988 (20.2988/20.2988) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8321776   |
| !+jupiter/graph_3307.txt | jupiter/graph_3307/ |          1/1          |      83.4429 (83.4429/83.4429) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   29222879  |
| !+jupiter/graph_3309.txt | jupiter/graph_3309/ |          1/1          |      20.4699 (20.4699/20.4699) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9260020   |
| !+jupiter/graph_3328.txt | jupiter/graph_3328/ |          1/1          |      61.8679 (61.8679/61.8679) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   17027389  |
| !+jupiter/graph_3333.txt | jupiter/graph_3333/ |          1/1          |      70.0469 (70.0469/70.0469) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   27330135  |
| !+jupiter/graph_3337.txt | jupiter/graph_3337/ |          1/1          |      10.2081 (10.2081/10.2081) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |   5403643   |
| !+jupiter/graph_3348.txt | jupiter/graph_3348/ |          1/1          |      33.2695 (33.2695/33.2695) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14540220  |
| !+jupiter/graph_3350.txt | jupiter/graph_3350/ |          1/1          |      26.7631 (26.7631/26.7631) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8866855   |
| !+jupiter/graph_3352.txt | jupiter/graph_3352/ |          1/1          |      77.0168 (77.0168/77.0168) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   35749261  |
| !+jupiter/graph_3353.txt | jupiter/graph_3353/ |          1/1          |      19.8191 (19.8191/19.8191) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   5974308   |
| !+jupiter/graph_3354.txt | jupiter/graph_3354/ |          1/1          |      39.8895 (39.8895/39.8895) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   9168669   |
| !+jupiter/graph_3358.txt | jupiter/graph_3358/ |          1/1          |      33.4572 (33.4572/33.4572) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   7950587   |
| !+jupiter/graph_3361.txt | jupiter/graph_3361/ |          1/1          |      99.5045 (99.5045/99.5045) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   25599168  |
| !+jupiter/graph_3364.txt | jupiter/graph_3364/ |          1/1          |      3.41965 (3.41965/3.41965) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |   1771319   |
| !+jupiter/graph_3371.txt | jupiter/graph_3371/ |          1/1          |      16.0597 (16.0597/16.0597) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   6019996   |
| !+jupiter/graph_3376.txt | jupiter/graph_3376/ |          1/1          |      21.9068 (21.9068/21.9068) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8111844   |
| !+jupiter/graph_3384.txt | jupiter/graph_3384/ |          1/1          |      35.6316 (35.6316/35.6316) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14216248  |
| !+jupiter/graph_3391.txt | jupiter/graph_3391/ |          1/1          |      1.17461 (1.17461/1.17461) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |    715437   |
| !+jupiter/graph_3392.txt | jupiter/graph_3392/ |          1/1          |      79.2767 (79.2767/79.2767) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   27115297  |
|  !jupiter/graph_3397.txt | jupiter/graph_3397/ |          1/1          |     0.000421 (0.000421/0.000421) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |      1      |
| !+jupiter/graph_3406.txt | jupiter/graph_3406/ |          1/1          |      26.1135 (26.1135/26.1135) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   7669900   |
| !+jupiter/graph_3407.txt | jupiter/graph_3407/ |          1/1          |      26.5618 (26.5618/26.5618) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8393309   |
| !+jupiter/graph_3408.txt | jupiter/graph_3408/ |          1/1          |        32.065 (32.065/32.065) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   13146022  |
| !+jupiter/graph_3412.txt | jupiter/graph_3412/ |          1/1          |     0.197118 (0.197118/0.197118) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    116207   |
| !+jupiter/graph_3413.txt | jupiter/graph_3413/ |          1/1          |      0.00257 (0.00257/0.00257) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |     1077    |
| !+jupiter/graph_3415.txt | jupiter/graph_3415/ |          1/1          |      72.4022 (72.4022/72.4022) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   24606980  |
| !+jupiter/graph_3422.txt | jupiter/graph_3422/ |          1/1          |      34.3884 (34.3884/34.3884) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   10414332  |
| !+jupiter/graph_3428.txt | jupiter/graph_3428/ |          1/1          |      34.0957 (34.0957/34.0957) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   11290176  |
| !+jupiter/graph_3431.txt | jupiter/graph_3431/ |          1/1          |      40.2594 (40.2594/40.2594) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   13787207  |
| !+jupiter/graph_3432.txt | jupiter/graph_3432/ |          1/1          |     0.424523 (0.424523/0.424523) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    262772   |
| !+jupiter/graph_3435.txt | jupiter/graph_3435/ |          1/1          |      64.6935 (64.6935/64.6935) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   22254492  |
| !+jupiter/graph_3437.txt | jupiter/graph_3437/ |          1/1          |      47.2514 (47.2514/47.2514) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   13040529  |
| !+jupiter/graph_3439.txt | jupiter/graph_3439/ |          1/1          |     0.367303 (0.367303/0.367303) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    204097   |
| !+jupiter/graph_3449.txt | jupiter/graph_3449/ |          1/1          |      101.598 (101.598/101.598) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   33157504  |
| !+jupiter/graph_3463.txt | jupiter/graph_3463/ |          1/1          |      19.2502 (19.2502/19.2502) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   6766571   |
| !+jupiter/graph_3467.txt | jupiter/graph_3467/ |          1/1          |     0.001859 (0.001859/0.001859) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |     404     |
| !+jupiter/graph_3473.txt | jupiter/graph_3473/ |          1/1          |      40.0324 (40.0324/40.0324) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   13249808  |
| !+jupiter/graph_3483.txt | jupiter/graph_3483/ |          1/1          |      166.126 (166.126/166.126) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   37857975  |
| !+jupiter/graph_3487.txt | jupiter/graph_3487/ |          1/1          |      57.1393 (57.1393/57.1393) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   21326251  |
| !+jupiter/graph_3494.txt | jupiter/graph_3494/ |          1/1          |     0.506563 (0.506563/0.506563) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    291217   |
| !+jupiter/graph_3498.txt | jupiter/graph_3498/ |          1/1          |      85.2923 (85.2923/85.2923) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28005312  |
| !+jupiter/graph_3499.txt | jupiter/graph_3499/ |          1/1          |     0.006041 (0.006041/0.006041) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     2745    |
| !+jupiter/graph_3506.txt | jupiter/graph_3506/ |          1/1          |      116.739 (116.739/116.739) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   24696332  |
| !+jupiter/graph_3510.txt | jupiter/graph_3510/ |          1/1          |      60.9766 (60.9766/60.9766) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20377510  |
| !+jupiter/graph_3535.txt | jupiter/graph_3535/ |          1/1          |        43.938 (43.938/43.938) [0]        |              3 (3/3) [0]              |    12   |   35   |      2      |   20115645  |
| !+jupiter/graph_3543.txt | jupiter/graph_3543/ |          1/1          |     0.856879 (0.856879/0.856879) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    498993   |
| !+jupiter/graph_3545.txt | jupiter/graph_3545/ |          1/1          |      32.9852 (32.9852/32.9852) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9834216   |
| !+jupiter/graph_3554.txt | jupiter/graph_3554/ |          1/1          |      84.4745 (84.4745/84.4745) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   28250495  |
